Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
a981b098-b2cf-452d-a7f3-33b3f7baf55e,YDDV97388182730634,2023-10-09 02:27:00,4364.24,Walton LLC,Debit,Food,Houston,USA,Cash,29,Male,Textile designer,48600.42,7854.71,Failed,No,True,122,At yourself understand yourself public market several.
b576255e-9854-4f22-a102-f9c964575bc4,HKVS48821884968066,2023-07-11 01:26:37,2872.45,Smith-Rodriguez,Credit,Transport,Chicago,USA,Debit Card,46,Others,Chartered legal executive (England and Wales),125661.45,3298.03,Success,No,True,226,Central world expert compare against.
8f158449-4f40-422f-95b0-2530f020e992,IYAL11021254341230,2024-07-15 08:03:46,2349.64,"Diaz, Padilla and Taylor",Credit,Fitness,New York,USA,Cash,58,Male,Phytotherapist,29649.35,18600.49,Success,No,True,478,Figure move imagine yeah recognize.
54170a17-caaa-4bbe-a4bb-f962606e0e1c,DWMB49860372186003,2023-03-13 07:44:02,2205.14,Edwards LLC,Credit,Travel,Houston,USA,Credit Card,64,Others,Product designer,45312.72,10273.85,Pending,No,False,100,Case here future always.
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,FBWG19789990114003,2023-09-10 14:50:46,925.9,Mann-Anthony,Credit,Travel,Houston,USA,Online Transfer,23,Female,Contractor,94943.37,12675.55,Failed,Yes,False,121,Throw drug service poor music.
ff4625af-bd20-463b-b275-b5f3d436a7a8,JPDH17197860162590,2024-03-25 23:55:53,261.63,Hart Ltd,Credit,Utilities,New York,USA,Debit Card,47,Others,Corporate treasurer,41215.14,11642.11,Failed,No,True,109,Oil four economic across world food.
17ec889c-86c1-46cb-a996-30f7af77520e,XQID94785501137535,2024-09-08 09:34:33,4705.61,Dudley Ltd,Debit,Food,Los Angeles,USA,Debit Card,27,Male,Health physicist,37519.99,9307.59,Success,No,True,34,Window agency also finally.
822c4d32-6c64-4c15-aba3-01cba561e1e9,QFWD07288780727903,2024-10-27 17:01:17,2391.26,Lynch Ltd,Debit,Savings,San Antonio,USA,Credit Card,42,Female,"Engineer, aeronautical",93129.89,14743.15,Success,No,True,90,Lot child hear respond century table two.
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,ODND60881972239964,2024-10-08 17:49:33,4111.47,Fisher-Cooper,Debit,Electronics,Chicago,USA,Cash,43,Male,Volunteer coordinator,142461.62,9679.89,Success,No,False,416,Much collection drive range color worker college experience.
577bc55a-36d5-4494-b37f-d50d2e25b5ee,PPYD83753076810248,2023-01-24 15:29:01,2006.53,Hicks LLC,Debit,Utilities,Houston,USA,Cash,26,Female,Race relations officer,120316.97,14494.45,Success,Yes,True,427,Where who participant again.
31274148-7c7c-404e-8422-d03ef29a6339,AVXW85578002443236,2024-03-04 06:12:34,375.04,"Thornton, Maldonado and Bennett",Debit,Healthcare,Phoenix,USA,E-Wallet,66,Male,Outdoor activities/education manager,54474.24,3679.28,Pending,Yes,False,314,Year much quality lot call final decide.
27aa7cbc-2337-4bbc-bffe-77c839feb99c,FFDM90696857467067,2023-04-07 08:16:25,3149.08,Nguyen-Holmes,Debit,Education,Los Angeles,USA,E-Wallet,59,Male,"Designer, television/film set",106544.29,17856.12,Pending,Yes,False,446,Watch party its mouth.
c9c23e69-d82c-4565-8bb9-07ec13c11754,VVLC69139521501642,2023-03-01 12:22:26,272.78,"Potter, Allen and Butler",Debit,Utilities,San Jose,USA,Online Transfer,41,Male,Field seismologist,142677.01,4390.44,Success,No,True,104,Imagine issue surface.
8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,MCAP03350842431983,2023-05-25 11:20:03,750.24,Ortiz-Miller,Credit,Electronics,New York,USA,Online Transfer,43,Male,"Therapist, sports",127489.69,9440.92,Failed,Yes,True,356,Each ago once model.
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,SEJR48130041691053,2024-09-25 05:09:21,2816.38,"Mayer, Johnson and Jensen",Credit,Healthcare,Houston,USA,Debit Card,41,Female,Publishing copy,82140.06,4261.44,Failed,No,True,271,Movement tonight store reduce stuff others.
e05b46c5-5636-4094-a974-31db09a9d1c1,BEDL16758646339534,2023-11-28 20:35:46,1522.66,"Ellis, Hill and Wood",Debit,Clothing,Los Angeles,USA,Cash,19,Others,"Surveyor, hydrographic",107908.92,11174.53,Failed,No,False,195,Sound course thousand sort.
98e52499-218c-4e1c-9e37-4f7ac42cbc39,RCCA50147642789615,2023-05-01 17:46:38,4969.62,"Watson, Nguyen and Davis",Debit,Fitness,New York,USA,Online Transfer,34,Others,Financial trader,141632.39,13063.9,Pending,Yes,True,379,Concern line dog particularly direction face coach.
2e4bebc4-2989-4880-a77d-1be96070b6a1,PHRK51281775123959,2023-07-21 17:54:25,596.67,Charles and Sons,Debit,Food,San Antonio,USA,Debit Card,42,Male,Catering manager,81254.0,5654.27,Failed,No,True,440,Article today citizen policy.
9feefdff-c566-4a81-b15e-54f6d4d30795,PQDK54260972360244,2025-01-19 04:23:31,3823.4,Trevino LLC,Debit,Housing,Los Angeles,USA,Debit Card,18,Others,"Buyer, retail",67218.01,11249.3,Success,Yes,True,438,Compare seek bit soon contain leader.
b89f72f3-2a60-4652-a714-7668cf1d7d3a,NYXL46772051710730,2024-06-01 12:59:39,3033.56,Maldonado-Rodriguez,Credit,Healthcare,Philadelphia,USA,Debit Card,48,Others,Colour technologist,92237.27,8933.62,Pending,Yes,True,180,Once receive side score.
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,QODL64783703175438,2023-07-18 22:36:41,3954.75,Hopkins-Wade,Credit,Entertainment,Houston,USA,Credit Card,19,Others,IT trainer,70096.39,17418.19,Pending,Yes,False,172,Exist situation business body reduce.
f836f571-3cce-476c-b836-c448ad261ec5,AYFO41485726029254,2023-07-01 15:41:31,1132.31,Morris-Graham,Credit,Healthcare,San Diego,USA,E-Wallet,60,Female,Adult nurse,113125.24,3789.87,Pending,Yes,False,206,Military leader card perhaps body determine determine.
c09cb506-48f1-496d-9c4f-fb4671b701aa,YYMV86272884076642,2023-05-11 06:33:09,2615.25,Kerr-Washington,Credit,Utilities,Chicago,USA,Credit Card,20,Female,Contractor,53135.26,10579.53,Pending,No,True,397,Early wall Democrat end official sit.
3be79df4-72ec-416e-88a7-23e9bfa016c2,AOUM32713538676259,2024-05-15 11:52:25,2255.32,Nguyen-Kim,Debit,Education,Chicago,USA,Cash,23,Female,Financial manager,20897.66,11458.87,Failed,Yes,True,282,Report myself hard.
f7315749-4f39-49a8-bd3a-258288b4f474,EGQN87906048869320,2024-11-05 19:20:45,2216.39,Oliver-Roberts,Credit,Food,Los Angeles,USA,Debit Card,36,Others,"Scientist, research (life sciences)",71925.45,17369.5,Success,No,False,174,Radio free goal very method career.
e76adca9-7811-4802-88cc-7cfecf01f944,WKYL34050892739615,2023-12-04 07:39:45,4301.53,"Martin, Riggs and Thomas",Credit,Travel,Philadelphia,USA,Debit Card,59,Male,Catering manager,28878.13,18368.33,Success,No,False,444,Necessary pull discuss parent entire firm.
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,TONI05356707897755,2023-03-26 10:49:43,4950.21,Smith PLC,Debit,Utilities,Philadelphia,USA,Cash,35,Male,"Scientist, audiological",139358.08,15950.86,Pending,No,False,336,Require child live past walk production those music.
70cafdd8-fc04-4f08-9207-0158f2771f63,IFNC90384227362732,2024-04-25 23:41:48,1530.37,Sullivan-Griffin,Credit,Healthcare,San Antonio,USA,Online Transfer,25,Others,Insurance claims handler,143143.59,3184.84,Success,No,False,30,Serious suffer color pretty.
c7332304-4822-4120-84f9-eccd7630a8a7,BWFF27111757691716,2024-08-18 12:36:52,3107.03,"Fuentes, Burton and Wright",Debit,Electronics,San Antonio,USA,Credit Card,32,Male,Horticultural consultant,43570.7,14505.69,Failed,Yes,True,438,Share tend talk enough magazine.
6b2d5b09-8707-4ad4-80be-7e3561c2645a,FBYJ29851448698305,2023-07-29 07:15:07,3050.11,Miller PLC,Debit,Food,Dallas,USA,Cash,18,Male,Museum/gallery conservator,73886.81,19033.31,Success,No,True,80,Stage ask remember one.
331f63fb-d11f-48c0-a97c-a4fff75d599f,FDNS03922026980142,2024-12-30 23:13:19,3701.75,Martin LLC,Debit,Savings,Phoenix,USA,Online Transfer,70,Female,"Production designer, theatre/television/film",146923.92,1896.5,Pending,No,False,456,Great season whether dark continue focus.
df7d0dd7-236e-4608-9acb-394acd1f5318,VMIP10680177031637,2023-02-05 23:36:25,4738.21,"Guzman, Nicholson and Lewis",Debit,Transport,San Diego,USA,Cash,42,Others,Medical secretary,37070.07,15904.29,Pending,Yes,True,70,Red range eye song just.
7b07fd31-a424-4f23-8d5b-a7cd400035f0,YBKV00493326724469,2023-01-28 02:55:22,1042.9,Little-Davis,Debit,Utilities,Houston,USA,Online Transfer,50,Male,Film/video editor,24267.25,19263.94,Failed,No,False,4,Team defense common.
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,HDZO29476380839065,2023-05-03 13:15:38,1059.07,Gardner Group,Debit,Grocery,Chicago,USA,Online Transfer,59,Others,"Engineer, electronics",49841.85,18669.87,Success,No,True,326,Table write condition continue color assume car.
8412a335-d88c-456d-b61e-5fdb1a435206,IBFL99851939327272,2023-02-23 06:14:58,3303.84,Salazar-Walters,Credit,Food,Houston,USA,Cash,44,Female,Food technologist,27740.92,14063.79,Pending,Yes,False,272,Establish lay industry yeah organization opportunity bag.
1578d709-48f9-43d0-9fea-e1e0d9e604b3,RCFS16350496026676,2024-01-02 07:04:14,789.5,Figueroa-Chang,Debit,Housing,San Antonio,USA,E-Wallet,29,Male,Analytical chemist,70482.86,2876.01,Failed,No,False,9,Effect oil community debate foreign reduce represent.
73069588-45d5-468d-a90a-3abbc35b9fea,UKFO28453974995070,2024-05-11 07:39:55,873.2,Tran Ltd,Debit,Grocery,Philadelphia,USA,Cash,34,Others,Hospital pharmacist,149563.32,15097.99,Pending,No,False,191,School myself continue play side.
d4bf7a4b-25b8-442f-836b-15c7e7c225da,QRNJ06756020801929,2023-01-27 23:06:55,379.95,Wells LLC,Debit,Education,Houston,USA,Cash,20,Others,Health and safety inspector,68177.78,119.43,Pending,No,False,97,Maintain course reveal last factor seek mind.
e916da57-f248-43ab-977a-8a5f6ffe33b3,BFFY15439044890932,2023-11-18 10:47:06,18.37,Jenkins-Mcmillan,Debit,Shopping,Houston,USA,Cash,68,Others,Banker,29546.17,18786.84,Pending,No,True,278,Able deal act high modern draw.
e27718c5-737d-4fb6-9113-76e038d77b9a,FLGH32023510255501,2024-11-09 17:05:48,2255.27,Perez and Sons,Credit,Entertainment,San Diego,USA,E-Wallet,62,Male,Chief of Staff,61340.12,19977.22,Success,Yes,True,361,State form degree challenge.
6a36af18-06d3-4b93-ae33-688d597e6845,TXHK45036988843933,2023-09-06 01:21:53,2971.09,Chandler LLC,Debit,Transport,San Diego,USA,Debit Card,50,Male,Community development worker,107590.65,7895.98,Pending,Yes,True,152,Throw though last vote identify there.
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,GFJH62962080598312,2024-01-02 07:29:07,1459.84,Thomas-Soto,Debit,Housing,Phoenix,USA,E-Wallet,46,Female,Dispensing optician,41842.38,7035.5,Pending,No,True,386,Why nothing various three simple whole yes.
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,ZIYI12907596599920,2023-07-01 02:34:17,1161.22,Lopez LLC,Debit,Transport,San Antonio,USA,Online Transfer,67,Female,"Surveyor, mining",35324.36,13735.54,Failed,Yes,False,253,Teach cup own out responsibility.
519554e3-0737-4c86-b97b-5f515ffa46ef,DEHP63177495421062,2024-11-10 20:41:16,3536.24,Estes LLC,Credit,Entertainment,New York,USA,Cash,69,Female,"Journalist, newspaper",76110.81,5089.05,Failed,Yes,False,488,Pass father nor environment next many church.
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,TYIU19375919226713,2024-05-04 10:18:20,3516.42,Fry-Craig,Credit,Grocery,Phoenix,USA,Debit Card,24,Male,Armed forces technical officer,128090.11,14673.66,Success,No,False,418,May soldier room growth always themselves.
25637cc3-ca97-4bf5-95d5-96afa663d2cd,DPLH62647528646120,2024-08-13 12:04:40,2272.89,"Welch, Vargas and Patel",Debit,Entertainment,New York,USA,Credit Card,18,Female,Records manager,28251.41,18237.58,Success,No,True,345,Face as parent at policy work guess.
eada79a3-4970-4d9a-89ce-3cfb2339ba19,TNDO30099284524032,2023-09-25 13:18:32,3438.49,Smith-Jones,Debit,Electronics,San Antonio,USA,Debit Card,18,Male,"Surveyor, quantity",30642.94,7274.56,Failed,Yes,False,345,Mind citizen lay far might.
d4c3a832-b231-460b-b8f2-ce6bd46b415d,WDCL35505143219143,2024-07-28 07:00:50,4619.94,"Durham, Paul and Singh",Debit,Travel,San Diego,USA,E-Wallet,58,Female,"Optician, dispensing",35787.04,6900.35,Pending,Yes,True,295,Receive his time charge.
781799ff-b49e-44cc-8243-69e72387eaf6,VBQO79724792542218,2024-03-06 23:17:19,3940.2,Barker Inc,Debit,Education,Chicago,USA,Debit Card,70,Female,Therapeutic radiographer,114882.42,5636.27,Pending,Yes,True,448,Skill chance approach find hotel true.
e7e646c7-0158-4463-9d87-76a072d78bdd,RHWI58192048770676,2023-02-17 22:24:58,3127.16,"Morgan, Beck and Madden",Debit,Healthcare,New York,USA,Cash,44,Female,Chemical engineer,132252.35,16881.92,Success,No,False,356,Eye yeah film degree like white ball.
3735262d-4184-4b03-84dd-7054144823f7,SGGH29986515902578,2023-02-08 07:43:15,3307.61,Rodriguez-Khan,Credit,Utilities,New York,USA,Credit Card,44,Female,Geophysical data processor,112359.23,12297.03,Pending,Yes,False,78,Chair response key mother many allow shoulder.
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,VJNI08585883825672,2024-08-15 23:34:45,4668.67,"Walker, Mendoza and Taylor",Debit,Travel,San Diego,USA,Online Transfer,52,Female,Product designer,121388.76,6434.12,Pending,No,True,230,Social side about size past appear require.
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,MZFA84672925435519,2024-03-18 20:18:46,2128.57,Clark and Sons,Credit,Grocery,Dallas,USA,Credit Card,56,Others,Patent examiner,133724.21,17961.07,Success,Yes,True,304,Seat lead throw manager.
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,MFRF22501825624728,2024-08-22 16:07:46,2725.09,"Hamilton, Todd and Johnston",Debit,Savings,Phoenix,USA,Debit Card,21,Male,Aeronautical engineer,99895.55,17767.56,Pending,No,True,189,Go local social base bring relate western.
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,NGSY42012234149929,2024-12-05 06:18:38,3239.94,Bailey-Hamilton,Debit,Shopping,Houston,USA,Cash,61,Others,Historic buildings inspector/conservation officer,99131.07,18335.12,Success,Yes,True,33,Similar never be sound.
9f708368-cb3c-48ca-a392-57316b79afcc,AZAT66270266045095,2024-07-04 15:23:00,4542.52,Lyons PLC,Credit,Fitness,San Antonio,USA,Cash,35,Others,Systems analyst,48814.76,1802.21,Success,Yes,True,108,Draw early foot production something hear day.
d6312a80-1c61-4ec2-9014-2131750565f5,NGFC74003910193353,2023-04-07 21:57:29,4134.02,Wells-Martinez,Debit,Fitness,Los Angeles,USA,Cash,69,Female,"Education officer, environmental",27707.35,15339.87,Failed,Yes,True,439,Physical discussion system thing maintain.
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,RTFE24711936006082,2024-08-18 15:28:14,361.69,West-Walker,Debit,Grocery,Phoenix,USA,Debit Card,66,Male,Speech and language therapist,62191.0,1118.2,Success,Yes,True,94,Air admit hospital different play.
93364f7e-83ef-49f3-a1c7-cc8a04351b64,OPVB56461607626438,2024-12-19 04:54:37,833.78,Johnson-Villarreal,Debit,Fitness,Chicago,USA,Credit Card,24,Male,Horticultural consultant,95883.15,4721.62,Pending,Yes,True,489,Building president down.
4a90cd0c-24c1-43b9-b7f2-85723defa849,WLAA95372346176231,2024-01-24 22:44:58,1541.52,Wright PLC,Debit,Housing,Phoenix,USA,Debit Card,49,Male,Mudlogger,116920.2,8106.51,Pending,No,True,398,Nice make six place.
5a5226e6-9d64-4932-8066-853d6de299a1,GGZN10944164231654,2023-08-14 10:25:20,3746.04,"Smith, Bates and Fisher",Debit,Savings,Phoenix,USA,E-Wallet,26,Others,Broadcast journalist,119968.2,657.0,Pending,No,False,380,Audience positive study against picture argue far.
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,JDXG72776857606349,2023-09-15 04:27:49,2848.19,"Hernandez, Riddle and Rivera",Debit,Travel,Chicago,USA,Credit Card,52,Male,Radio producer,95505.19,18101.12,Failed,No,True,143,Term system behavior develop any.
8603156a-15ea-4bcf-ab10-21ceaa143cd8,JFTB46175518870179,2023-03-17 02:34:52,1446.61,"Mcmahon, Greer and Gonzalez",Credit,Food,San Antonio,USA,Credit Card,27,Female,Software engineer,138985.79,3254.42,Success,Yes,False,202,Tonight see per lose food thank time.
f4124360-1153-4e99-9c50-8720f982f4e0,TSGF42024837444172,2024-08-12 04:08:08,626.15,Brown Group,Debit,Transport,New York,USA,Debit Card,18,Male,"Surveyor, building control",27743.79,3098.19,Failed,No,True,166,Guy physical PM tax call speak edge.
c9525185-81e0-4a5e-8b48-f49686abd4e7,HILN53869479025485,2023-04-01 11:55:16,3444.95,Tran Inc,Debit,Utilities,San Diego,USA,Online Transfer,48,Male,Air broker,122443.96,9549.38,Pending,Yes,False,38,Return suddenly rest end candidate.
0534a101-8ddc-4719-81f3-8dd4fd034ada,XHMY26890472386410,2024-01-18 09:11:31,3500.17,Burns-Powers,Debit,Utilities,Dallas,USA,Debit Card,44,Male,Insurance underwriter,48751.03,6595.03,Success,No,True,279,Admit third save cold us water action.
0b251279-785a-45d0-9f92-a62163f4c69d,ATKH85574216435990,2023-02-22 10:49:14,4713.67,Smith Inc,Credit,Food,Los Angeles,USA,Debit Card,28,Others,Claims inspector/assessor,122792.67,6125.02,Failed,No,True,96,Southern player those career interest voice heavy situation.
5f90bed6-fb25-464d-a30a-a767a2bb522b,ZBSY37814604761437,2024-09-08 03:52:39,2504.86,Soto and Sons,Credit,Entertainment,San Jose,USA,Credit Card,30,Male,Field seismologist,126079.24,12286.23,Pending,Yes,False,349,Interesting six foot he inside.
5b6a8102-0428-4378-bf50-23f440ef3935,QQII37066187564672,2024-01-18 15:26:57,2471.51,Robertson and Sons,Credit,Savings,San Diego,USA,Credit Card,50,Male,"Engineer, electronics",64309.67,6236.2,Failed,Yes,False,189,Community away simple through clear politics red.
3dba6da8-5844-49fc-914b-9547c9dc72b8,VMYH68154185899002,2023-05-22 22:50:12,406.81,Miller Inc,Debit,Grocery,Philadelphia,USA,Online Transfer,64,Male,Public librarian,75961.72,8990.87,Pending,Yes,False,449,Poor leave fast that bar art far.
1a89b71e-a0d5-42c8-a837-fe68bba205ca,OPWF91084507860435,2024-08-02 08:57:14,204.1,Carr Group,Debit,Electronics,Phoenix,USA,Debit Card,25,Others,Sub,105553.7,16285.15,Failed,No,False,480,Parent live fall.
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,NYNB50337469833067,2023-07-27 11:02:33,2162.98,Wells-Stuart,Debit,Clothing,Houston,USA,Debit Card,25,Female,Arts administrator,85636.38,10978.6,Success,Yes,False,304,Away option energy carry throw especially.
5a304528-0b59-4562-a227-219f551ff086,UOVG06718222667941,2024-12-13 09:56:30,1615.0,"Flynn, Harper and Watson",Debit,Transport,San Diego,USA,Online Transfer,40,Female,Clinical research associate,98689.14,7668.04,Success,Yes,False,50,Teach light fine box.
a48e40f1-d042-4dfa-96ab-087a8bc78e81,TAYQ78865385906739,2023-02-08 11:47:48,1255.59,"Webster, Michael and Pena",Debit,Education,Houston,USA,Online Transfer,68,Others,Games developer,130018.92,8916.27,Success,Yes,True,130,Over blue section back oil.
af475b49-c775-4395-9494-05f02cd2a404,NGJV28987605504922,2025-01-18 16:53:15,461.18,"Phillips, Haynes and Jones",Debit,Housing,Phoenix,USA,Debit Card,60,Others,Energy manager,33709.21,8589.98,Failed,Yes,False,222,Dinner military huge write ten specific technology door.
7a8104de-b205-47bb-bb16-f75776f186ab,DWOB48618670663201,2024-07-31 14:49:42,4809.75,"Williams, Bryant and Casey",Debit,Grocery,San Diego,USA,Online Transfer,28,Others,Medical illustrator,22621.3,15884.8,Pending,Yes,False,58,Community deal get treatment feel who.
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,MYFS07399289198271,2024-03-17 02:41:54,4180.61,Fisher Inc,Credit,Transport,San Antonio,USA,Cash,26,Others,Lawyer,95747.93,11725.84,Success,Yes,True,322,Network their drive interesting.
f1901b7e-c6b4-49ef-b74e-ba9310275b53,RENW53371708649426,2024-10-10 05:49:01,2878.12,Wagner and Sons,Debit,Utilities,Phoenix,USA,E-Wallet,32,Female,"Lecturer, higher education",70297.4,8790.06,Pending,Yes,False,85,Across can knowledge many place suggest.
339b77a8-4b1f-4d7b-8977-c513752a7d25,SJFA39831354901459,2024-04-28 06:45:27,4754.18,Armstrong-Fowler,Debit,Electronics,Chicago,USA,E-Wallet,27,Others,Barrister,34005.87,2871.71,Success,Yes,True,22,Beautiful experience debate sound.
e2c328aa-3310-4475-8a86-22250b36e356,TNOA69219587305498,2023-09-07 07:19:59,4997.86,Garrett-Douglas,Debit,Grocery,San Diego,USA,Debit Card,53,Others,Theatre stage manager,119165.3,3974.51,Failed,Yes,True,58,Ground consumer run become Mr.
4f612217-eef1-4694-90ca-e32d0aba590e,FIHR84302178167806,2023-11-30 02:58:02,3363.05,Curry-Faulkner,Debit,Healthcare,Houston,USA,E-Wallet,27,Male,Learning mentor,131823.13,15611.27,Failed,Yes,True,373,Before name task company challenge offer herself.
d0be73ee-fd37-4539-a5f2-02f983f02dc7,UMUI31589016492815,2023-12-02 04:51:01,1351.21,"Lewis, Lopez and Johnson",Credit,Education,San Diego,USA,Cash,29,Male,Geophysical data processor,26292.3,15895.75,Pending,No,False,135,Maybe concern again already church behavior soon.
095ffa81-40d9-4bce-b930-ba208b040f49,AGOY01709264070308,2023-12-26 12:06:18,205.96,"Jones, Potts and Oconnor",Credit,Education,Chicago,USA,E-Wallet,29,Female,Immunologist,57466.94,1287.68,Failed,Yes,False,20,Real group know force rather.
493e904d-30ec-4796-a59b-457fc0d7ac73,URBQ17262829682448,2023-05-22 14:37:11,3782.56,Rose-Rodriguez,Debit,Food,New York,USA,Cash,53,Others,Lexicographer,24009.4,8414.74,Pending,No,True,373,However today offer son.
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,KYAV07288959274116,2024-05-16 19:48:58,2355.15,"Prince, Nunez and Robles",Credit,Entertainment,Houston,USA,Cash,27,Female,Illustrator,41226.05,17023.64,Pending,No,True,232,Dream rise computer that national four process college.
45f18619-54f9-4429-a7de-02ccdda4f4a7,RANS19612766208082,2024-02-23 21:54:55,3259.29,Thompson-Williams,Debit,Grocery,San Diego,USA,E-Wallet,36,Male,"Teacher, early years/pre",28463.28,8214.88,Failed,No,False,301,Economic argue name least travel.
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,AHTD70263444359624,2023-03-18 15:08:10,4580.78,Mckenzie-Little,Debit,Healthcare,San Antonio,USA,Cash,18,Female,Theatre manager,118089.47,10771.31,Success,No,False,463,Baby president meet light stock.
7092947d-be49-49ec-a667-d3bbe3b56360,KQVP01204242536909,2024-04-21 08:18:14,911.54,Taylor Inc,Credit,Grocery,Houston,USA,Debit Card,52,Female,Legal executive,129531.3,7780.1,Failed,No,True,259,Similar TV wait son.
56cb1ab0-62fb-46d7-b4db-ca07e506f670,CEHO53028497603967,2024-10-29 06:12:36,2928.72,"Barnes, Davis and Dennis",Credit,Electronics,Dallas,USA,Debit Card,35,Male,Data scientist,123038.85,19212.27,Pending,Yes,True,475,Great value perform old assume.
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,AEYJ36524055364818,2024-04-26 11:51:17,3175.75,Edwards-Hamilton,Credit,Grocery,Dallas,USA,E-Wallet,48,Female,IT sales professional,20765.15,4285.51,Success,No,False,115,Beautiful executive eight find picture somebody recent.
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,OZLY40364882159773,2024-01-14 09:15:14,2461.17,Phillips Ltd,Debit,Transport,Chicago,USA,Cash,38,Others,Technical sales engineer,35918.39,8821.25,Pending,Yes,True,140,Against happy your top address radio.
15260718-cd18-4a82-8447-ceab84ef4324,QLIW66232360667998,2024-02-22 09:03:21,460.76,"White, Brown and Golden",Debit,Fitness,Los Angeles,USA,Debit Card,27,Male,Site engineer,122183.04,1105.72,Pending,No,False,9,Pull information effort ability shoulder their practice mean.
6e3c4532-1434-4f62-acac-028cba220065,NJSC25949722042986,2024-02-28 04:53:24,1743.07,"Casey, Martin and Mcmahon",Credit,Education,Phoenix,USA,Cash,51,Male,Naval architect,120876.63,13633.66,Failed,Yes,True,2,Window almost story theory information really.
2e326567-d284-454e-bebe-c0db9a3a6103,FFNS92066617996235,2023-06-16 23:15:07,1669.88,Hall Inc,Debit,Transport,Philadelphia,USA,Debit Card,30,Male,Horticultural consultant,142385.22,16497.71,Pending,Yes,True,230,Tonight hit benefit easy note.
1a43db54-523a-4993-8b34-46bc8ba435cc,MTST29983358768877,2023-10-16 19:19:16,3352.32,Griffin-Harris,Credit,Clothing,Dallas,USA,Cash,40,Female,Textile designer,135694.38,18868.8,Failed,Yes,True,420,Feel I night writer listen chance.
4baf0f5e-a932-4094-93f2-8f11147f6570,OTFL60413482084931,2024-02-21 06:24:21,4289.38,Lewis-Porter,Debit,Shopping,Phoenix,USA,Credit Card,56,Female,Consulting civil engineer,119928.31,3579.3,Success,No,True,227,Collection soldier go develop meeting.
b7b8c1a5-9a45-493d-b227-890e4e76833a,KGTQ39122600014407,2024-06-01 07:55:40,1652.37,Ramirez-Gray,Credit,Savings,Los Angeles,USA,Online Transfer,55,Others,Health physicist,52912.44,503.67,Success,Yes,True,403,Sister once large bar yeah never.
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,METX14304913410389,2024-09-09 14:09:14,3469.9,Hernandez Inc,Debit,Healthcare,Phoenix,USA,Credit Card,56,Female,Geochemist,117129.66,3482.97,Success,Yes,True,38,Area break human learn something prevent.
ba108217-0ad7-49a2-b277-16ec59fefbbc,PKEU87209986564224,2023-08-22 07:54:56,1444.65,Petersen-Kelly,Debit,Healthcare,Dallas,USA,E-Wallet,37,Male,Tour manager,124945.49,7293.86,Failed,No,False,410,Behind course computer whole walk very.
9d66e815-5a41-43b3-a95f-176cdebac186,AKTW20823530976691,2023-06-18 23:18:37,4726.24,Benson-Anderson,Credit,Savings,Phoenix,USA,Cash,20,Others,"Surveyor, building control",129178.53,8843.31,Success,No,False,351,Through what cut describe whole bed pattern break.
a3b442bd-4649-4296-af58-42c3ff86cc31,TIRT62980568201753,2023-08-23 03:37:04,4068.76,Parker and Sons,Credit,Housing,San Antonio,USA,Online Transfer,18,Female,"Engineer, drilling",133937.56,10461.24,Pending,No,False,333,Thank serious must before easy fund government thousand.
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,UAOT66186957240434,2024-05-27 10:37:09,2752.73,"Lester, Cook and Little",Credit,Housing,New York,USA,Cash,35,Male,Translator,111191.0,15849.34,Pending,Yes,True,215,South south push American.
67fd64c4-a334-458a-abd2-b5121335e5db,PIDW25313795610077,2023-04-03 08:02:40,2276.86,"King, Middleton and Brown",Debit,Fitness,Los Angeles,USA,E-Wallet,23,Male,"Conservator, museum/gallery",109932.95,12833.42,Pending,Yes,False,323,Effort bag country call east wish.
